Date,Ticker,Risk Group,Frequency,Predicted,Actual
2025-02-22 08:00:00+00:00,SOL-USD,High,hourly,-10.488911268941365,-14.131907835330406
2025-02-22 09:00:00+00:00,SOL-USD,High,hourly,-10.234763337435218,-9.58461040284028
2025-02-22 10:00:00+00:00,SOL-USD,High,hourly,-10.108652695061018,-13.984746470397411
2025-02-22 11:00:00+00:00,SOL-USD,High,hourly,-9.915831057731522,-11.938706558230322
2025-02-22 12:00:00+00:00,SOL-USD,High,hourly,-10.83329662195862,-13.76056997981424
2025-02-22 13:00:00+00:00,SOL-USD,High,hourly,-10.23802231913273,-10.47985769828706
2025-02-22 14:00:00+00:00,SOL-USD,High,hourly,-10.242588226379878,-11.815279907319637
2025-02-22 15:00:00+00:00,SOL-USD,High,hourly,-9.761089674028113,-10.752128405104418
2025-02-22 16:00:00+00:00,SOL-USD,High,hourly,-10.636411526411734,-9.8832961198695
2025-02-22 17:00:00+00:00,SOL-USD,High,hourly,-10.130271011725917,-13.050001130553351
2025-02-22 18:00:00+00:00,SOL-USD,High,hourly,-12.056046002755744,-12.627610860464909
2025-02-22 19:00:00+00:00,SOL-USD,High,hourly,-10.104939643084357,-12.805311988408338
2025-02-22 20:00:00+00:00,SOL-USD,High,hourly,-11.800141681264332,-14.041860603758956
2025-02-22 21:00:00+00:00,SOL-USD,High,hourly,-11.286846119526086,-11.612345920118056
2025-02-22 22:00:00+00:00,SOL-USD,High,hourly,-11.648134707591801,-13.968554893519729
2025-02-22 23:00:00+00:00,SOL-USD,High,hourly,-12.321760867861165,-11.110559167434946
2025-02-23 00:00:00+00:00,SOL-USD,High,hourly,-10.78134794711415,-13.185355858247132
2025-02-23 01:00:00+00:00,SOL-USD,High,hourly,-11.281853885874042,-10.869086913467228
2025-02-23 02:00:00+00:00,SOL-USD,High,hourly,-11.340928070111767,-11.00790619679252
2025-02-23 03:00:00+00:00,SOL-USD,High,hourly,-11.92688665304432,-14.751842434205289
2025-02-23 04:00:00+00:00,SOL-USD,High,hourly,-11.22275936994766,-12.108677388755744
2025-02-23 05:00:00+00:00,SOL-USD,High,hourly,-12.177798323863327,-14.18347009872573
2025-02-23 06:00:00+00:00,SOL-USD,High,hourly,-11.472662363099824,-11.529612408170706
2025-02-23 07:00:00+00:00,SOL-USD,High,hourly,-11.767245109955859,-9.453821987395427
2025-02-23 08:00:00+00:00,SOL-USD,High,hourly,-13.01166976986328,-10.993064570179884
2025-02-23 09:00:00+00:00,SOL-USD,High,hourly,-11.194039489499024,-10.825800252009348
2025-02-23 10:00:00+00:00,SOL-USD,High,hourly,-12.797162322461283,-12.098848448461242
2025-02-23 11:00:00+00:00,SOL-USD,High,hourly,-11.963494830241686,-9.65199792127285
2025-02-23 12:00:00+00:00,SOL-USD,High,hourly,-12.636601891773624,-10.99959412630822
2025-02-23 13:00:00+00:00,SOL-USD,High,hourly,-11.30739765506582,-11.466941830146142
2025-02-23 14:00:00+00:00,SOL-USD,High,hourly,-11.783393026011817,-10.724319735930376
2025-02-23 15:00:00+00:00,SOL-USD,High,hourly,-11.380454006722301,-9.064268514172316
2025-02-23 16:00:00+00:00,SOL-USD,High,hourly,-11.034177739990996,-12.591425466639494
2025-02-23 17:00:00+00:00,SOL-USD,High,hourly,-12.109929828782816,-10.146115080654404
2025-02-23 18:00:00+00:00,SOL-USD,High,hourly,-11.975787018220748,-13.22505959157809
2025-02-23 19:00:00+00:00,SOL-USD,High,hourly,-11.962699630489686,-12.513697149756538
2025-02-23 20:00:00+00:00,SOL-USD,High,hourly,-12.469567753678495,-14.084713105677926
2025-02-23 21:00:00+00:00,SOL-USD,High,hourly,-11.581555126422725,-11.94234509930428
2025-02-23 22:00:00+00:00,SOL-USD,High,hourly,-12.551555512318147,-13.031332066072483
2025-02-23 23:00:00+00:00,SOL-USD,High,hourly,-11.47868068385694,-12.684753363659796
2025-02-24 00:00:00+00:00,SOL-USD,High,hourly,-12.3049910268624,-9.943652796944674
2025-02-24 01:00:00+00:00,SOL-USD,High,hourly,-11.472799452348463,-7.850153692736725
2025-02-24 02:00:00+00:00,SOL-USD,High,hourly,-11.458310799918925,-11.39340523459586
2025-02-24 03:00:00+00:00,SOL-USD,High,hourly,-12.675496965277208,-9.219624324758048
2025-02-24 04:00:00+00:00,SOL-USD,High,hourly,-11.652561307101665,-8.47493582349354
2025-02-24 05:00:00+00:00,SOL-USD,High,hourly,-12.308576870947658,-10.185713739136816
2025-02-24 06:00:00+00:00,SOL-USD,High,hourly,-11.17270389889252,-11.315663575115062
2025-02-24 07:00:00+00:00,SOL-USD,High,hourly,-10.370198727452362,-10.901597307139753
2025-02-24 08:00:00+00:00,SOL-USD,High,hourly,-10.974399466447148,-7.918908693973991
2025-02-24 09:00:00+00:00,SOL-USD,High,hourly,-10.910022185929591,-13.919019501717354
2025-02-24 10:00:00+00:00,SOL-USD,High,hourly,-11.248520288546025,-9.747464331372468
2025-02-24 11:00:00+00:00,SOL-USD,High,hourly,-10.46637539724668,-8.347579812610695
2025-02-24 12:00:00+00:00,SOL-USD,High,hourly,-10.929264433347095,-13.185439767561451
2025-02-24 13:00:00+00:00,SOL-USD,High,hourly,-10.990139192442447,-10.66110253673132
2025-02-24 14:00:00+00:00,SOL-USD,High,hourly,-10.81192603492627,-8.207861355914764
2025-02-24 15:00:00+00:00,SOL-USD,High,hourly,-10.197427593684477,-7.669857719548537
2025-02-24 16:00:00+00:00,SOL-USD,High,hourly,-11.404368431462467,-11.39789401167857
2025-02-24 17:00:00+00:00,SOL-USD,High,hourly,-10.349119067030177,-9.81889474539174
2025-02-24 18:00:00+00:00,SOL-USD,High,hourly,-11.521705821259465,-8.632443731947946
2025-02-24 19:00:00+00:00,SOL-USD,High,hourly,-11.188386969249242,-8.530876731995605
2025-02-24 20:00:00+00:00,SOL-USD,High,hourly,-11.654620244122171,-9.933329771387536
2025-02-24 21:00:00+00:00,SOL-USD,High,hourly,-10.736430966150388,-11.771142985573936
2025-02-24 22:00:00+00:00,SOL-USD,High,hourly,-11.100997744084484,-5.980852629205698
2025-02-24 23:00:00+00:00,SOL-USD,High,hourly,-11.002684161814814,-9.083526891139789
2025-02-25 00:00:00+00:00,SOL-USD,High,hourly,-9.784087172935301,-14.402123462532334
2025-02-25 01:00:00+00:00,SOL-USD,High,hourly,-8.987333919332258,-8.49485879151741
2025-02-25 02:00:00+00:00,SOL-USD,High,hourly,-10.51653791493454,-8.641673820872548
2025-02-25 03:00:00+00:00,SOL-USD,High,hourly,-9.633930723742397,-9.548613389938302
2025-02-25 04:00:00+00:00,SOL-USD,High,hourly,-9.318765031758067,-9.090091857221475
2025-02-25 05:00:00+00:00,SOL-USD,High,hourly,-9.955220487179936,-8.379864967411809
2025-02-25 06:00:00+00:00,SOL-USD,High,hourly,-10.332141143344078,-8.504762572432771
2025-02-25 07:00:00+00:00,SOL-USD,High,hourly,-10.097058869398943,-8.25477823269497
2025-02-25 08:00:00+00:00,SOL-USD,High,hourly,-8.936506155147649,-9.685751203335602
2025-02-25 09:00:00+00:00,SOL-USD,High,hourly,-11.105136690543706,-7.625955709533012
2025-02-25 10:00:00+00:00,SOL-USD,High,hourly,-9.516506347586533,-8.33287093613705
2025-02-25 11:00:00+00:00,SOL-USD,High,hourly,-8.922969632066046,-6.977170682955717
2025-02-25 12:00:00+00:00,SOL-USD,High,hourly,-10.669798568582841,-8.452970746755366
2025-02-25 13:00:00+00:00,SOL-USD,High,hourly,-9.587392285605782,-10.395391187801726
2025-02-25 14:00:00+00:00,SOL-USD,High,hourly,-8.640332698200163,-7.997457869901269
2025-02-25 15:00:00+00:00,SOL-USD,High,hourly,-8.518258152699847,-7.215397796022724
2025-02-25 16:00:00+00:00,SOL-USD,High,hourly,-9.861534721586494,-7.414198462761992
2025-02-25 17:00:00+00:00,SOL-USD,High,hourly,-9.17010657093444,-11.673022826131676
2025-02-25 18:00:00+00:00,SOL-USD,High,hourly,-8.660500551068436,-9.018525786065975
2025-02-25 19:00:00+00:00,SOL-USD,High,hourly,-8.752014802445897,-7.228595605589372
2025-02-25 20:00:00+00:00,SOL-USD,High,hourly,-9.277101546873437,-11.95993818475306
2025-02-25 21:00:00+00:00,SOL-USD,High,hourly,-9.862740437316548,-9.880871925717624
2025-02-25 22:00:00+00:00,SOL-USD,High,hourly,-7.831443442254055,-10.9033240819481
2025-02-25 23:00:00+00:00,SOL-USD,High,hourly,-9.055477277907366,-10.48020640347575
2025-02-26 00:00:00+00:00,SOL-USD,High,hourly,-11.082560255102488,-8.27125290669549
2025-02-26 01:00:00+00:00,SOL-USD,High,hourly,-8.893072683524263,-9.520430780746915
2025-02-26 02:00:00+00:00,SOL-USD,High,hourly,-8.920280367014215,-12.76358096845358
2025-02-26 03:00:00+00:00,SOL-USD,High,hourly,-9.2781227755351,-11.041336796859223
2025-02-26 04:00:00+00:00,SOL-USD,High,hourly,-9.259096702674377,-9.987030676447668
2025-02-26 05:00:00+00:00,SOL-USD,High,hourly,-9.075100519719344,-10.391991434890311
2025-02-26 06:00:00+00:00,SOL-USD,High,hourly,-9.15981310074084,-11.566406796068993
2025-02-26 07:00:00+00:00,SOL-USD,High,hourly,-9.120894859826189,-8.466026053026999
2025-02-26 08:00:00+00:00,SOL-USD,High,hourly,-9.749530834808265,-12.728663217995596
2025-02-26 09:00:00+00:00,SOL-USD,High,hourly,-8.940215126258735,-9.190869387375358
2025-02-26 10:00:00+00:00,SOL-USD,High,hourly,-9.3610186054612,-9.882642911754663
2025-02-26 11:00:00+00:00,SOL-USD,High,hourly,-8.85717404562037,-8.042758691185266
2025-02-26 12:00:00+00:00,SOL-USD,High,hourly,-9.441555007061071,-9.125055246976755
2025-02-26 13:00:00+00:00,SOL-USD,High,hourly,-10.093270421058794,-11.00161929989596
2025-02-26 14:00:00+00:00,SOL-USD,High,hourly,-9.173570895618132,-8.97485032938249
2025-02-26 15:00:00+00:00,SOL-USD,High,hourly,-8.96522045935159,-9.605867515889395
2025-02-26 16:00:00+00:00,SOL-USD,High,hourly,-9.038449895417546,-9.002296431563318
2025-02-26 17:00:00+00:00,SOL-USD,High,hourly,-10.622643492400309,-7.041625306519832
2025-02-26 18:00:00+00:00,SOL-USD,High,hourly,-9.581104351114602,-7.868815107804501
2025-02-26 19:00:00+00:00,SOL-USD,High,hourly,-8.816972278334529,-9.589074963139025
2025-02-26 20:00:00+00:00,SOL-USD,High,hourly,-10.509486488009044,-7.44122479342917
2025-02-26 21:00:00+00:00,SOL-USD,High,hourly,-9.708626145098258,-15.509335574506968
2025-02-26 22:00:00+00:00,SOL-USD,High,hourly,-9.986256575502097,-10.27287355377518
2025-02-26 23:00:00+00:00,SOL-USD,High,hourly,-10.067260432400165,-9.78628619469086
2025-02-27 00:00:00+00:00,SOL-USD,High,hourly,-9.266936124596747,-8.656889584333037
2025-02-27 01:00:00+00:00,SOL-USD,High,hourly,-9.746683387075874,-10.886641734597882
2025-02-27 02:00:00+00:00,SOL-USD,High,hourly,-10.888041235287616,-9.02086905560689
2025-02-27 03:00:00+00:00,SOL-USD,High,hourly,-10.257146843037528,-7.648942894842168
2025-02-27 04:00:00+00:00,SOL-USD,High,hourly,-9.818146085052241,-10.149101360070835
2025-02-27 05:00:00+00:00,SOL-USD,High,hourly,-9.873793561890508,-8.694298719473233
2025-02-27 06:00:00+00:00,SOL-USD,High,hourly,-10.315729072926224,-8.161603727049497
2025-02-27 07:00:00+00:00,SOL-USD,High,hourly,-9.110822514849481,-10.594933035788127
2025-02-27 08:00:00+00:00,SOL-USD,High,hourly,-10.631610951710483,-8.532336524452198
2025-02-27 09:00:00+00:00,SOL-USD,High,hourly,-9.334198083696414,-9.87201209590282
2025-02-27 10:00:00+00:00,SOL-USD,High,hourly,-9.553323951135587,-8.90607145476685
2025-02-27 11:00:00+00:00,SOL-USD,High,hourly,-8.893016082486415,-8.807323009167417
2025-02-27 12:00:00+00:00,SOL-USD,High,hourly,-9.290004398183521,-13.712695743021824
2025-02-27 13:00:00+00:00,SOL-USD,High,hourly,-9.956740606032893,-10.431825688313891
2025-02-27 14:00:00+00:00,SOL-USD,High,hourly,-9.374844441726497,-8.42976147243843
2025-02-27 15:00:00+00:00,SOL-USD,High,hourly,-9.651139373191853,-8.070605247273901
2025-02-27 16:00:00+00:00,SOL-USD,High,hourly,-9.377873354657645,-7.84102669083875
2025-02-27 17:00:00+00:00,SOL-USD,High,hourly,-8.60385021092543,-9.012059495528634
2025-02-27 18:00:00+00:00,SOL-USD,High,hourly,-8.874245206139314,-18.59281750352726
2025-02-27 19:00:00+00:00,SOL-USD,High,hourly,-9.51024140223643,-8.152758876740636
2025-02-27 20:00:00+00:00,SOL-USD,High,hourly,-9.111586829581206,-15.041894178395893
2025-02-27 21:00:00+00:00,SOL-USD,High,hourly,-12.025857875263908,-10.320262034160386
2025-02-27 22:00:00+00:00,SOL-USD,High,hourly,-10.236680125924195,-12.215355674975871
2025-02-27 23:00:00+00:00,SOL-USD,High,hourly,-10.062021027120895,-12.641334078217618
2025-02-28 00:00:00+00:00,SOL-USD,High,hourly,-9.740344539826117,-9.144800818342553
2025-02-28 01:00:00+00:00,SOL-USD,High,hourly,-10.681023770371091,-6.761242833415278
2025-02-28 02:00:00+00:00,SOL-USD,High,hourly,-9.931978019500173,-7.9547586830886
2025-02-28 03:00:00+00:00,SOL-USD,High,hourly,-9.293983275596082,-8.728003905305147
2025-02-28 04:00:00+00:00,SOL-USD,High,hourly,-10.152535872718586,-10.10808437127018
2025-02-28 05:00:00+00:00,SOL-USD,High,hourly,-9.558795103598268,-8.504299145917402
2025-02-28 06:00:00+00:00,SOL-USD,High,hourly,-9.387145811716769,-9.365903404791114
2025-02-28 07:00:00+00:00,SOL-USD,High,hourly,-10.240719582693458,-11.39278552979573
2025-02-28 08:00:00+00:00,SOL-USD,High,hourly,-9.447840048989766,-7.699991963203413
2025-02-28 09:00:00+00:00,SOL-USD,High,hourly,-10.021647190006817,-8.914384611524019
2025-02-28 10:00:00+00:00,SOL-USD,High,hourly,-9.568638286310003,-8.065490342764848
2025-02-28 11:00:00+00:00,SOL-USD,High,hourly,-9.504513599739363,-7.436328504541906
2025-02-28 12:00:00+00:00,SOL-USD,High,hourly,-11.239799316882518,-8.543004148684913
2025-02-28 13:00:00+00:00,SOL-USD,High,hourly,-9.875549343127743,-7.996052771869734
2025-02-28 14:00:00+00:00,SOL-USD,High,hourly,-9.085284452709212,-6.082554541878015
2025-02-28 15:00:00+00:00,SOL-USD,High,hourly,-8.907190517481055,-10.466388712857656
2025-02-28 16:00:00+00:00,SOL-USD,High,hourly,-8.70241002579259,-13.918908621166125
2025-02-28 17:00:00+00:00,SOL-USD,High,hourly,-9.20671339950322,-9.735672640473052
2025-02-28 18:00:00+00:00,SOL-USD,High,hourly,-12.917353886786032,-8.496412693635596
2025-02-28 19:00:00+00:00,SOL-USD,High,hourly,-8.957357968409784,-15.421467563591918
2025-02-28 20:00:00+00:00,SOL-USD,High,hourly,-11.461059514168976,-11.026942388577702
2025-02-28 21:00:00+00:00,SOL-USD,High,hourly,-9.900807369447376,-8.513544771505666
2025-02-28 22:00:00+00:00,SOL-USD,High,hourly,-10.643071050541632,-10.218437947635056
2025-02-28 23:00:00+00:00,SOL-USD,High,hourly,-10.708112290764467,-9.786951612269808
2025-03-01 00:00:00+00:00,SOL-USD,High,hourly,-9.406457306250614,-8.605741244951023
2025-03-01 01:00:00+00:00,SOL-USD,High,hourly,-8.549649947374915,-6.937987136744348
2025-03-01 02:00:00+00:00,SOL-USD,High,hourly,-8.989215184126481,-7.537378449607139
2025-03-01 03:00:00+00:00,SOL-USD,High,hourly,-9.184801002746399,-9.47682054171267
2025-03-01 04:00:00+00:00,SOL-USD,High,hourly,-9.619915817875176,-10.102971460080395
2025-03-01 05:00:00+00:00,SOL-USD,High,hourly,-9.026357051026515,-8.56018160014054
2025-03-01 06:00:00+00:00,SOL-USD,High,hourly,-9.387951759639675,-9.795658153370582
2025-03-01 07:00:00+00:00,SOL-USD,High,hourly,-10.095002729024932,-9.784037083962092
2025-03-01 08:00:00+00:00,SOL-USD,High,hourly,-8.729592537705805,-9.80136910494204
2025-03-01 09:00:00+00:00,SOL-USD,High,hourly,-9.219461573143654,-11.134826470061553
2025-03-01 10:00:00+00:00,SOL-USD,High,hourly,-8.933386480181216,-7.900069768898396
2025-03-01 11:00:00+00:00,SOL-USD,High,hourly,-8.79699459036659,-14.311762357676466
2025-03-01 12:00:00+00:00,SOL-USD,High,hourly,-9.164031662343255,-10.168352034836166
2025-03-01 13:00:00+00:00,SOL-USD,High,hourly,-9.183639311929277,-8.4640218599204
2025-03-01 14:00:00+00:00,SOL-USD,High,hourly,-8.524825047518462,-9.632422895605629
2025-03-01 15:00:00+00:00,SOL-USD,High,hourly,-10.127965873489568,-16.182231488105728
2025-03-01 16:00:00+00:00,SOL-USD,High,hourly,-11.371403717301183,-13.36270795095578
2025-03-01 17:00:00+00:00,SOL-USD,High,hourly,-10.04469487354677,-17.75084382082714
2025-03-01 18:00:00+00:00,SOL-USD,High,hourly,-9.732540474551815,-12.423363546789602
2025-03-01 19:00:00+00:00,SOL-USD,High,hourly,-12.611694037565904,-14.93184683605528
2025-03-01 20:00:00+00:00,SOL-USD,High,hourly,-10.993992439730524,-15.7246389601162
2025-03-01 21:00:00+00:00,SOL-USD,High,hourly,-10.241622885855312,-8.385470093569257
2025-03-01 22:00:00+00:00,SOL-USD,High,hourly,-11.100376370988407,-13.266844548608027
2025-03-01 23:00:00+00:00,SOL-USD,High,hourly,-10.826328259158855,-10.229173655476286
2025-03-02 00:00:00+00:00,SOL-USD,High,hourly,-10.497943586344867,-9.6007292161912
2025-03-02 01:00:00+00:00,SOL-USD,High,hourly,-9.875584153259132,-11.416462661210536
2025-03-02 02:00:00+00:00,SOL-USD,High,hourly,-10.08338922987985,-9.436162496922815
2025-03-02 03:00:00+00:00,SOL-USD,High,hourly,-10.850739058948639,-9.995526265437276
2025-03-02 04:00:00+00:00,SOL-USD,High,hourly,-11.019648618088562,-12.038672168562954
2025-03-02 05:00:00+00:00,SOL-USD,High,hourly,-10.410787739092608,-10.38502491388398
2025-03-02 06:00:00+00:00,SOL-USD,High,hourly,-10.932881044169514,-9.539035890739816
2025-03-02 07:00:00+00:00,SOL-USD,High,hourly,-10.905216006347052,-11.598893658750043
2025-03-02 08:00:00+00:00,SOL-USD,High,hourly,-10.853191339299665,-10.62458821119916
2025-03-02 09:00:00+00:00,SOL-USD,High,hourly,-11.373480446363589,-10.025090366044
2025-03-02 10:00:00+00:00,SOL-USD,High,hourly,-10.15663497821196,-16.40429971081364
2025-03-02 11:00:00+00:00,SOL-USD,High,hourly,-12.49953014954827,-11.710569182316448
2025-03-02 12:00:00+00:00,SOL-USD,High,hourly,-11.148695505898836,-10.338162216390916
2025-03-02 13:00:00+00:00,SOL-USD,High,hourly,-10.548429893429777,-9.449773685012104
2025-03-02 14:00:00+00:00,SOL-USD,High,hourly,-10.967415123149989,-10.51207016203564
2025-03-02 15:00:00+00:00,SOL-USD,High,hourly,-13.30167616938753,-4.381655424767612
2025-03-02 16:00:00+00:00,SOL-USD,High,hourly,-12.149730822804369,-4.6759934167578265
2025-03-02 17:00:00+00:00,SOL-USD,High,hourly,-13.425136580802384,-7.888586997074561
2025-03-02 18:00:00+00:00,SOL-USD,High,hourly,-11.099926052515297,-9.583260619078596
2025-03-02 19:00:00+00:00,SOL-USD,High,hourly,-11.881537574123554,-7.802306795923492
2025-03-02 20:00:00+00:00,SOL-USD,High,hourly,-12.073727430745329,-7.794030430212746
2025-03-02 21:00:00+00:00,SOL-USD,High,hourly,-9.202983627541428,-14.810741427337938
2025-03-02 22:00:00+00:00,SOL-USD,High,hourly,-10.930763913478808,-9.22688211304376
2025-03-02 23:00:00+00:00,SOL-USD,High,hourly,-9.983887274094988,-10.079708215661343
2025-03-03 00:00:00+00:00,SOL-USD,High,hourly,-9.72135186493292,-7.630400180681929
2025-03-03 01:00:00+00:00,SOL-USD,High,hourly,-10.401741898066541,-9.2280441627928
2025-03-03 02:00:00+00:00,SOL-USD,High,hourly,-9.557973032039031,-9.361497310584342
2025-03-03 03:00:00+00:00,SOL-USD,High,hourly,-9.748763405133595,-10.00096944920783
2025-03-03 04:00:00+00:00,SOL-USD,High,hourly,-10.480593112368798,-11.499598714825389
2025-03-03 05:00:00+00:00,SOL-USD,High,hourly,-9.854391622770553,-12.324053791525632
2025-03-03 06:00:00+00:00,SOL-USD,High,hourly,-9.61481257203008,-5.854621348742722
2025-03-03 07:00:00+00:00,SOL-USD,High,hourly,-10.485068920385569,-9.147681597945772
2025-03-03 08:00:00+00:00,SOL-USD,High,hourly,-9.930347701779237,-7.156859808943796
2025-03-03 09:00:00+00:00,SOL-USD,High,hourly,-9.677318613900608,-8.472658820837289
2025-03-03 10:00:00+00:00,SOL-USD,High,hourly,-11.906243826908833,-10.788064192439537
2025-03-03 11:00:00+00:00,SOL-USD,High,hourly,-10.04028650638598,-13.205023973496663
2025-03-03 12:00:00+00:00,SOL-USD,High,hourly,-9.569543018269805,-8.378520051172933
2025-03-03 13:00:00+00:00,SOL-USD,High,hourly,-9.399472578994866,-8.832627840122127
2025-03-03 14:00:00+00:00,SOL-USD,High,hourly,-9.744954800547529,-6.139634103449646
2025-03-03 15:00:00+00:00,SOL-USD,High,hourly,-7.460486091851532,-11.915188554564674
2025-03-03 16:00:00+00:00,SOL-USD,High,hourly,-7.5118616883976355,-12.935211817635336
2025-03-03 17:00:00+00:00,SOL-USD,High,hourly,-8.87673313222931,-8.818536080434425
2025-03-03 18:00:00+00:00,SOL-USD,High,hourly,-9.670876736279752,-6.204304400544624
2025-03-03 19:00:00+00:00,SOL-USD,High,hourly,-8.982119403057478,-5.840470419647661
2025-03-03 20:00:00+00:00,SOL-USD,High,hourly,-8.860399423764285,-7.689346556993239
2025-03-03 21:00:00+00:00,SOL-USD,High,hourly,-11.301491814396973,-6.840097292997651
2025-03-03 22:00:00+00:00,SOL-USD,High,hourly,-9.101863044269919,-7.541594981773096
2025-03-03 23:00:00+00:00,SOL-USD,High,hourly,-9.317602554164614,-10.386003196440486
2025-03-04 00:00:00+00:00,SOL-USD,High,hourly,-8.344570403104695,-16.18531203018072
2025-03-04 01:00:00+00:00,SOL-USD,High,hourly,-9.016990500978348,-6.437571342126989
2025-03-04 02:00:00+00:00,SOL-USD,High,hourly,-9.372155401311641,-13.751155671956898
2025-03-04 03:00:00+00:00,SOL-USD,High,hourly,-9.480998567212863,-12.148008167730053
2025-03-04 04:00:00+00:00,SOL-USD,High,hourly,-10.212378233795,-13.1682217375749
2025-03-04 05:00:00+00:00,SOL-USD,High,hourly,-10.597069093292843,-9.167487006132047
2025-03-04 06:00:00+00:00,SOL-USD,High,hourly,-8.337262397174348,-9.72170621076936
2025-03-04 07:00:00+00:00,SOL-USD,High,hourly,-9.578938771812123,-9.718731768354065
2025-03-04 08:00:00+00:00,SOL-USD,High,hourly,-8.855827914561148,-9.474350285970596
2025-03-04 09:00:00+00:00,SOL-USD,High,hourly,-9.374656709140815,-9.828998275518916
2025-03-04 10:00:00+00:00,SOL-USD,High,hourly,-10.227017812137717,-10.191359596813834
2025-03-04 11:00:00+00:00,SOL-USD,High,hourly,-11.095310988934687,-16.49686227459706
2025-03-04 12:00:00+00:00,SOL-USD,High,hourly,-9.288804927000887,-10.71816361111958
2025-03-04 13:00:00+00:00,SOL-USD,High,hourly,-9.763119060516061,-7.729649656998555
2025-03-04 14:00:00+00:00,SOL-USD,High,hourly,-8.817518563074621,-6.53419322901242
2025-03-04 15:00:00+00:00,SOL-USD,High,hourly,-10.886543865316849,-11.009615803475011
2025-03-04 16:00:00+00:00,SOL-USD,High,hourly,-11.074200428513263,-9.035725053794764
2025-03-04 17:00:00+00:00,SOL-USD,High,hourly,-9.56355862078028,-7.131510012995033
2025-03-04 18:00:00+00:00,SOL-USD,High,hourly,-8.583448254810696,-8.359609058264448
2025-03-04 19:00:00+00:00,SOL-USD,High,hourly,-8.388143459184542,-11.47320603554168
2025-03-04 20:00:00+00:00,SOL-USD,High,hourly,-9.0641424226894,-9.5413955830843
2025-03-04 21:00:00+00:00,SOL-USD,High,hourly,-8.856006695994841,-7.333389216828618
2025-03-04 22:00:00+00:00,SOL-USD,High,hourly,-9.14224054791298,-8.659976806130889
2025-03-04 23:00:00+00:00,SOL-USD,High,hourly,-10.10682127229529,-9.647957922676431
2025-03-05 00:00:00+00:00,SOL-USD,High,hourly,-12.169209434869954,-8.65898133210406
2025-03-05 01:00:00+00:00,SOL-USD,High,hourly,-8.491018514397833,-9.195519378100848
2025-03-05 02:00:00+00:00,SOL-USD,High,hourly,-11.177061488803997,-11.914957756087585
2025-03-05 03:00:00+00:00,SOL-USD,High,hourly,-10.505184491228555,-8.767612536983034
2025-03-05 04:00:00+00:00,SOL-USD,High,hourly,-10.939110600619086,-9.789651318986635
2025-03-05 05:00:00+00:00,SOL-USD,High,hourly,-9.380913739903958,-12.910569692202827
2025-03-05 06:00:00+00:00,SOL-USD,High,hourly,-9.601380932074738,-9.217328146168263
2025-03-05 07:00:00+00:00,SOL-USD,High,hourly,-9.741684044968672,-10.29941235608378
2025-03-05 08:00:00+00:00,SOL-USD,High,hourly,-9.629766137206014,-9.786204408045986
2025-03-05 09:00:00+00:00,SOL-USD,High,hourly,-9.788281024632251,-8.753225661368084
2025-03-05 10:00:00+00:00,SOL-USD,High,hourly,-9.920920315688823,-7.80222704448445
2025-03-05 11:00:00+00:00,SOL-USD,High,hourly,-12.180647702737678,-9.60477371156287
2025-03-05 12:00:00+00:00,SOL-USD,High,hourly,-9.876911073287433,-10.119082316759547
2025-03-05 13:00:00+00:00,SOL-USD,High,hourly,-8.770631406813136,-8.078024973288072
2025-03-05 14:00:00+00:00,SOL-USD,High,hourly,-8.39036762060017,-8.82384218749011
2025-03-05 15:00:00+00:00,SOL-USD,High,hourly,-10.016308436890954,-11.762062728922286
2025-03-05 16:00:00+00:00,SOL-USD,High,hourly,-9.242348294906702,-11.716932828841005
2025-03-05 17:00:00+00:00,SOL-USD,High,hourly,-8.652520773073617,-13.874597986935592
2025-03-05 18:00:00+00:00,SOL-USD,High,hourly,-9.233290705082517,-8.550189534461271
2025-03-05 19:00:00+00:00,SOL-USD,High,hourly,-10.572069294971556,-10.91220934707728
2025-03-05 20:00:00+00:00,SOL-USD,High,hourly,-9.778084015734384,-10.971900533479046
2025-03-05 21:00:00+00:00,SOL-USD,High,hourly,-9.017779423374874,-12.221481936890363
2025-03-05 22:00:00+00:00,SOL-USD,High,hourly,-9.587184664311199,-10.008150572356664
2025-03-05 23:00:00+00:00,SOL-USD,High,hourly,-10.061625036072714,-16.11993748003483
2025-03-06 00:00:00+00:00,SOL-USD,High,hourly,-9.69709155574147,-9.186373251439006
2025-03-06 01:00:00+00:00,SOL-USD,High,hourly,-10.168048827670374,-8.351608091411377
2025-03-06 02:00:00+00:00,SOL-USD,High,hourly,-11.12219776614327,-8.648571670086703
2025-03-06 03:00:00+00:00,SOL-USD,High,hourly,-9.850988316077835,-11.701756741060803
2025-03-06 04:00:00+00:00,SOL-USD,High,hourly,-10.173971225099452,-9.32612868179589
2025-03-06 05:00:00+00:00,SOL-USD,High,hourly,-11.382399249022301,-13.842045981005372
2025-03-06 06:00:00+00:00,SOL-USD,High,hourly,-9.941756312928225,-10.2861698535072
2025-03-06 07:00:00+00:00,SOL-USD,High,hourly,-10.504757769132908,-11.31937244367746
2025-03-06 08:00:00+00:00,SOL-USD,High,hourly,-10.307437018503952,-8.008067420675248
2025-03-06 09:00:00+00:00,SOL-USD,High,hourly,-9.97230820627495,-8.310234479700021
2025-03-06 10:00:00+00:00,SOL-USD,High,hourly,-9.540043706964202,-7.437561555444724
