time,"ln_RV_d,t","ln_RV_w,t","ln_RV_m,t","RV_d,t","RV_w,t","RV_m,t",volume,IPNMAT,UEMPMEAN,USCONS,BUSLOANS,AAAFFM
2022-05-15,-13.53866866148488,-12.065194216892872,-13.180163611692844,1.3189578226739823e-06,5.756423381148476e-06,1.887676950340003e-06,23070.69639703,99.8701,22.4,7743,2608.6259,3.37
2022-05-16,-13.191501170578965,-12.117304163294463,-13.15171801191695,1.8663961657841875e-06,5.4641380901457445e-06,1.942144055480725e-06,42038.06165774,99.8701,22.4,7743,2608.6259,3.37
2022-05-17,-13.720263217546282,-12.188792800349734,-13.138936254775295,1.0999308788468225e-06,5.087150026866156e-06,1.96712739448453e-06,20525.53399306,99.8701,22.4,7743,2608.6259,3.37
2022-05-18,-13.48870335936657,-12.515891913048495,-13.13011337110246,1.3865341256844962e-06,3.667897629461646e-06,1.9845599201451407e-06,35385.06814226,99.8701,22.4,7743,2608.6259,3.37
2022-05-19,-13.377535860336463,-13.210250620681748,-13.112250518714928,1.5495656992354232e-06,1.8317282814803983e-06,2.0203283329100846e-06,38570.94598478,99.8701,22.4,7743,2608.6259,3.37
2022-05-20,-13.690833320537124,-13.454634437220292,-13.10361185569066,1.1327827741735964e-06,1.4345857344569947e-06,2.037856871136348e-06,24347.73139263,99.8701,22.4,7743,2608.6259,3.37
2022-05-21,-14.508108003546932,-13.580501406773278,-13.106685401015827,5.002749430546261e-07,1.264920344207591e-06,2.0316030413145763e-06,8621.13705986,99.8701,22.4,7743,2608.6259,3.37
2022-05-22,-14.393172369188344,-13.669964922115287,-13.109148438591308,5.612090463530139e-07,1.1566705190188814e-06,2.0266052840439304e-06,10172.25322598,99.8701,22.4,7743,2608.6259,3.37
2022-05-23,-13.870449526368924,-13.790561478952336,-13.098311975514754,9.465429152148352e-07,1.0252629117946884e-06,2.048685939403248e-06,17777.08881542,99.8701,22.4,7743,2608.6259,3.37
2022-05-24,-14.050784800034789,-13.834654995230768,-13.091404058213453,7.903540715682373e-07,9.810376536120333e-07,2.0628870861502604e-06,19793.170839,99.8701,22.4,7743,2608.6259,3.37
2022-05-25,-13.9853200805171,-13.916981033676176,-13.092824724890717,8.438255310226709e-07,9.035078543746296e-07,2.059958491978652e-06,16366.13843964,99.8701,22.4,7743,2608.6259,3.37
2022-05-26,-12.87454356748312,-13.768429694000494,-13.06678753987356,2.5624580932602784e-06,1.048206767806752e-06,2.1142983712327693e-06,51329.5993253,99.8701,22.4,7743,2608.6259,3.37
2022-05-27,-12.830867283563652,-13.577447834600182,-13.040473513055971,2.676856810731305e-06,1.2687887730292818e-06,2.1706725380591554e-06,62740.34148275,99.8701,22.4,7743,2608.6259,3.37
2022-05-28,-13.89311973501538,-13.530699840050849,-13.042769105690628,9.253259945182716e-07,1.3295103518098024e-06,2.1656952732405078e-06,25379.8608808,99.8701,22.4,7743,2608.6259,3.37
2022-05-29,-14.41070843499562,-13.531748639490592,-13.045394573678132,5.514534351022871e-07,1.3281166930596986e-06,2.160016767259624e-06,45501.35703442,99.8701,22.4,7743,2608.6259,3.37
2022-05-30,-13.582883307034,-13.498389147580989,-13.033851756633505,1.2619110154931284e-06,1.3731692788137403e-06,2.1850938975488336e-06,49181.18225848,99.8701,22.4,7743,2608.6259,3.37
2022-05-31,-13.877540061749826,-13.482955571798428,-13.029674398433473,9.398551570970208e-07,1.394526576746424e-06,2.194240909330412e-06,32172.95600237,99.8701,22.4,7743,2608.6259,3.37
2022-06-01,-13.578371849653452,-13.440457781582612,-13.022560357546276,1.2676169345851411e-06,1.4550682058267768e-06,2.209906485581772e-06,122904.93878883,99.6154,22.3,7757,2669.5759,3.05
2022-06-02,-13.592412006110443,-13.578411907918722,-13.010671179341688,1.2499437519400989e-06,1.2675661570667512e-06,2.236337266398463e-06,60676.20216243,99.6154,22.3,7757,2669.5759,3.05
2022-06-03,-13.871451767332816,-13.795469721632694,-13.006907878970358,9.455947263673468e-07,1.0202430021576143e-06,2.244769131132059e-06,32974.23322248,99.6154,22.3,7757,2669.5759,3.05
2022-06-04,-14.614590569549623,-13.864383092673092,-13.014584420344182,4.497425317681304e-07,9.523025074790226e-07,2.227603040423724e-06,10855.56716704,99.6154,22.3,7757,2669.5759,3.05
2022-06-05,-14.698743230565755,-13.885303493827408,-13.029143232431291,4.134442192703626e-07,9.325869052173192e-07,2.195406725095481e-06,18616.07055449,99.6154,22.3,7757,2669.5759,3.05
2022-06-06,-13.952591460258112,-13.946905946837724,-13.02364676201524,8.718996845941816e-07,8.768710008031838e-07,2.207506936976018e-06,24958.97242569,99.6154,22.3,7757,2669.5759,3.05
2022-06-07,-12.86124973594739,-13.707939197310116,-13.001839913689563,2.596750412600499e-06,1.1135703230179665e-06,2.25617441954351e-06,51934.46828536,99.6154,22.3,7757,2669.5759,3.05
2022-06-08,-13.567682519278454,-13.706193106380375,-13.041489031436145,1.2812395896057548e-06,1.11551641659234e-06,2.168469299103591e-06,25969.30226672,99.6154,22.3,7757,2669.5759,3.05
2022-06-09,-14.321259891600755,-13.792669877679309,-13.090892405026006,6.030535177917169e-07,1.023103525999714e-06,2.06394283896985e-06,25932.1523402,99.6154,22.3,7757,2669.5759,3.05
2022-06-10,-13.275438989598392,-13.690482764419508,-13.259460855436693,1.7161296783866511e-06,1.1331799477167574e-06,1.7437704646655364e-06,48313.05407686,99.6154,22.3,7757,2669.5759,3.05
2022-06-11,-12.721553215544912,-13.413041866449342,-13.505665156217034,2.986067613666351e-06,1.495512102273646e-06,1.3632143472842763e-06,64187.49279433,99.6154,22.3,7757,2669.5759,3.05
2022-06-12,-12.701957394878248,-13.188785603916608,-13.527108520826566,3.045159141717577e-06,1.8714713769089624e-06,1.334293631896948e-06,71678.71985009,99.6154,22.3,7757,2669.5759,3.05
2022-06-13,-11.298205472236631,-12.557717498105484,-13.290071748116237,1.239514775226145e-05,3.517649672290001e-06,1.6912008011456482e-06,212227.70304315,99.6154,22.3,7757,2669.5759,3.05
2022-06-14,-11.542094014649557,-12.303864266352512,-13.136976401540576,9.712527463307328e-06,4.534189250962404e-06,1.970986455833426e-06,141233.60792386,99.6154,22.3,7757,2669.5759,3.05
2022-06-15,-11.185454112591165,-11.969699547254702,-12.952089793741427,1.3874553034350365e-05,6.333234028783063e-06,2.371258351452299e-06,185056.03112756,99.6154,22.3,7757,2669.5759,3.05
2022-06-16,-12.160712258979014,-11.87038420181521,-12.89562836078524,5.232024511089868e-06,6.9945155992542285e-06,2.5089948058604005e-06,82339.02883258,99.6154,22.3,7757,2669.5759,3.05
2022-06-17,-12.705408458327884,-11.8438103850852,-12.873968302828128,3.034668217140546e-06,7.182878247647641e-06,2.563932608908936e-06,57479.98199033,99.6154,22.3,7757,2669.5759,3.05
2022-06-18,-11.729715127722503,-11.747833066126304,-12.7928269773911,8.05099293866363e-06,7.906439008361538e-06,2.780646850223209e-06,157324.59453483,99.6154,22.3,7757,2669.5759,3.05
2022-06-19,-11.886600756769251,-11.680804662544592,-12.726178686899098,6.882003398468237e-06,8.454559616468776e-06,2.972287537699697e-06,82471.09591907,99.6154,22.3,7757,2669.5759,3.05
2022-06-20,-12.408082393723353,-11.83210401558871,-12.68675941954507,4.08543481390928e-06,7.267457768132751e-06,3.0917928667281857e-06,48305.37661965,99.6154,22.3,7757,2669.5759,3.05
2022-06-21,-12.88316543232322,-11.984069474292223,-12.665645142294077,2.540459894940444e-06,6.242876686937483e-06,3.1577678950144328e-06,38605.83750882,99.6154,22.3,7757,2669.5759,3.05
2022-06-22,-12.855539984269884,-12.282114689990784,-12.648221307110186,2.611619621975265e-06,4.633886199455325e-06,3.213270451906447e-06,19443.16737556,99.6154,22.3,7757,2669.5759,3.05
2022-06-23,-12.90962269777977,-12.370970654469016,-12.630905227072942,2.474127627585833e-06,4.23990093038332e-06,3.2693962371070343e-06,38387.00854419,99.6154,22.3,7757,2669.5759,3.05
2022-06-24,-13.038066836125564,-12.400332336869576,-12.61741534771087,2.175902936995618e-06,4.117220176076902e-06,3.3137988173061323e-06,80576.50838762,99.6154,22.3,7757,2669.5759,3.05
2022-06-25,-13.330803277444216,-12.65266122464129,-12.62690313809147,1.6236996507569849e-06,3.1990354206616665e-06,3.282506869222689e-06,31410.18620886,99.6154,22.3,7757,2669.5759,3.05
2022-06-26,-13.639612333372751,-12.94579876182098,-12.642093192867552,1.1923167039557305e-06,2.386223035731309e-06,3.2330221989968367e-06,96788.96836462,99.6154,22.3,7757,2669.5759,3.05
2022-06-27,-13.48814728376038,-13.121975467357542,-12.637341368497038,1.3873053579007769e-06,2.0007759705872368e-06,3.248421511109587e-06,40126.17079146,99.6154,22.3,7757,2669.5759,3.05
2022-06-28,-13.507038718710673,-13.20992178151291,-12.629065113597797,1.361343172567952e-06,1.832330724534024e-06,3.275417835691776e-06,39221.14201668,99.6154,22.3,7757,2669.5759,3.05
2022-06-29,-13.320196558879775,-13.288611193031285,-12.625214480237574,1.6410134348835052e-06,1.6936726978066292e-06,3.2880545830047883e-06,51257.90218354,99.6154,22.3,7757,2669.5759,3.05
2022-06-30,-12.840351378595098,-13.273753661236228,-12.60801026665509,2.651589255696346e-06,1.719024358965274e-06,3.3451123862914325e-06,57105.21591032,99.6154,22.3,7757,2669.5759,3.05
2022-07-01,-12.7267513101895,-13.209801837819995,-12.591182919248354,2.970586023839569e-06,1.832550514228696e-06,3.4018780225999133e-06,52779.84429322,99.2865,22.1,7786,2701.1168,2.41
2022-07-02,-13.653479113385943,-13.24533430688188,-12.59190872824942,1.1758972163317935e-06,1.7685787378822398e-06,3.399409804746303e-06,25773.79693374,99.2865,22.1,7786,2701.1168,2.41
2022-07-03,-13.702006007948782,-13.25117681936614,-12.59019810814224,1.1201969857944248e-06,1.7582759210020534e-06,3.40522988006054e-06,18559.84546539,99.2865,22.1,7786,2701.1168,2.41
2022-07-04,-13.36118099737097,-13.236032672907845,-12.579242205737868,1.575117008443364e-06,1.7851061567938515e-06,3.44274236261638e-06,39228.04642815,99.2865,22.1,7786,2701.1168,2.41
2022-07-05,-13.251662683570252,-13.204827568002225,-12.566313477751631,1.757421845170324e-06,1.8416888243084765e-06,3.4875416168130456e-06,33304.93314479,99.2865,22.1,7786,2701.1168,2.41
2022-07-06,-13.076077928424896,-13.170237335282062,-12.554693487196095,2.094746679882785e-06,1.906507859308373e-06,3.5283031833226653e-06,45128.08156609,99.2865,22.1,7786,2701.1168,2.41
2022-07-07,-13.694796995655846,-13.29143588286258,-12.56866365717602,1.128301677948265e-06,1.6888953482015044e-06,3.4793548921675918e-06,52550.00222264,99.2865,22.1,7786,2701.1168,2.41
2022-07-08,-13.212809373754796,-13.393166911852049,-12.563448268146091,1.827047332361576e-06,1.5255326779903625e-06,3.497548483592785e-06,91944.47790344,99.2865,22.1,7786,2701.1168,2.41
2022-07-09,-14.194170658970195,-13.44024844488573,-12.562669694230712,6.847783285791363e-07,1.45537283688284e-06,3.5002726439523663e-06,8476.50778329,99.2865,22.1,7786,2701.1168,2.41
2022-07-10,-13.979349780680485,-13.46724171009227,-12.570962879587702,8.488784912874182e-07,1.4166130519532675e-06,3.471364271049058e-06,13387.82201611,99.2865,22.1,7786,2701.1168,2.41
2022-07-11,-13.81250765221993,-13.526666827547189,-12.590188597963428,1.0030074189822772e-06,1.3348831106016838e-06,3.405262264559589e-06,37780.63116338,99.2865,22.1,7786,2701.1168,2.41
2022-07-12,-13.626379753128756,-13.587242000875358,-12.608333813984052,1.2081989804161738e-06,1.2564227013510907e-06,3.344030259182876e-06,53054.0928128,99.2865,22.1,7786,2701.1168,2.41
2022-07-13,-12.731688393543074,-13.493823786880174,-12.707149101024036,2.9559561372324192e-06,1.3794526238296104e-06,3.029390538681908e-06,168780.07594079,99.2865,22.1,7786,2701.1168,2.41
2022-07-14,-13.303488922007912,-13.439373446474372,-12.79982285816813,1.668661212830288e-06,1.4566468430984705e-06,2.7612616636660064e-06,52657.36013269,99.2865,22.1,7786,2701.1168,2.41
2022-07-15,-13.251075166213283,-13.446123236414527,-12.957954754352508,1.7584546643777753e-06,1.446847890529356e-06,2.3573917180002536e-06,66970.54805835,99.2865,22.1,7786,2701.1168,2.41
2022-07-16,-12.671874867816523,-13.229208015930194,-12.988009014518758,3.138157016384416e-06,1.7973305602158249e-06,2.287596134843405e-06,58165.75133182,99.2865,22.1,7786,2701.1168,2.41
2022-07-17,-13.046275319871228,-13.130211910400432,-13.000863834208555,2.1581151782464065e-06,1.984364372638537e-06,2.2583777002136004e-06,32037.96308844,99.2865,22.1,7786,2701.1168,2.41
2022-07-18,-12.718606381398123,-12.996207666673364,-13.078422761157247,2.9948800376737777e-06,2.2689176038801803e-06,2.089840603513939e-06,93445.64290527,99.2865,22.1,7786,2701.1168,2.41
2022-07-19,-12.46102239347167,-12.841004749755278,-13.127577080039025,3.8747772004436285e-06,2.649857349598388e-06,1.9895997302464515e-06,74969.38852508,99.2865,22.1,7786,2701.1168,2.41
2022-07-20,-12.739810746463522,-12.8422947115118,-13.14708988751529,2.932044060891708e-06,2.6464413386925723e-06,1.951153371812533e-06,58415.52658679,99.2865,22.1,7786,2701.1168,2.41
2022-07-21,-12.997390997346267,-12.81054655856637,-13.15178574164416,2.2662343120091123e-06,2.731808924289547e-06,1.9420125190481547e-06,59649.62099709,99.2865,22.1,7786,2701.1168,2.41
2022-07-22,-13.152862476966485,-12.801101622785032,-13.163381944014745,1.939922610913369e-06,2.7577329166517748e-06,1.919622618679425e-06,48240.73881684,99.2865,22.1,7786,2701.1168,2.41
2022-07-23,-13.34717139055854,-12.884285473538933,-13.178724050542192,1.5973390761734093e-06,2.5376160680502023e-06,1.8903963336323445e-06,14348.7493031,99.2865,22.1,7786,2701.1168,2.41
2022-07-24,-13.029515337293931,-12.882234201834883,-13.178394596869143,2.194589955548989e-06,2.542826750522e-06,1.8910192342507904e-06,23480.0939415,99.2865,22.1,7786,2701.1168,2.41
2022-07-25,-12.899123762839698,-12.91041671302883,-13.163061811044164,2.5002401696616066e-06,2.472163912234547e-06,1.9202372515476106e-06,47954.29752964,99.2865,22.1,7786,2701.1168,2.41
2022-07-26,-13.04601836158413,-13.014852605045606,-13.146426065047567,2.1586697950796126e-06,2.227005711468259e-06,1.9524490212517403e-06,43594.59505836,99.2865,22.1,7786,2701.1168,2.41
2022-07-27,-12.760351873924655,-13.01868397678167,-13.121387250532331,2.8724309266814274e-06,2.218489549438219e-06,2.001953206877762e-06,54554.44148182,99.2865,22.1,7786,2701.1168,2.41
2022-07-28,-12.821177764755411,-12.990952176625209,-13.099295280918914,2.702920332721093e-06,2.280873266682788e-06,2.046672445549533e-06,58653.70152902,99.2865,22.1,7786,2701.1168,2.41
2022-07-29,-12.87130927403704,-12.952201793152424,-13.0842663854015,2.570759251631928e-06,2.370992786785439e-06,2.077663972774481e-06,54076.1865098,99.2865,22.1,7786,2701.1168,2.41
2022-07-30,-13.367972356192167,-12.954185026788805,-13.10186187683921,1.5644560657729728e-06,2.366295213871091e-06,2.041426199777035e-06,27754.29571618,99.2865,22.1,7786,2701.1168,2.41
2022-07-31,-13.605474437549244,-13.013944739220182,-13.130632092680717,1.2337226217250728e-06,2.2290284518962457e-06,1.9835307530398853e-06,20633.60286343,99.2865,22.1,7786,2701.1168,2.41
2022-08-01,-13.708074713814636,-13.107025997240637,-13.13168258664066,1.1134194260849957e-06,2.0309112028138725e-06,1.9814481600316583e-06,49991.72391099,98.503,22.3,7798,2725.8291,1.74
2022-08-02,-13.013501665248452,-13.102019935602224,-13.113184563394606,2.230016295213198e-06,2.041103559975813e-06,2.018442137012284e-06,34140.54078566,98.503,22.3,7798,2725.8291,1.74
2022-08-03,-13.62671832328532,-13.225893507122976,-13.119269217732954,1.2077899895381724e-06,1.8032977118124912e-06,2.0061979030487777e-06,28604.73850171,98.503,22.3,7798,2725.8291,1.74
2022-08-04,-13.677957553790955,-13.357396420996974,-13.129455504338946,1.147462524662769e-06,1.581089453518445e-06,1.985865925698526e-06,46927.8537968,98.503,22.3,7798,2725.8291,1.74
2022-08-05,-13.4053471838914,-13.458442600947391,-13.139368904025137,1.5070639801818835e-06,1.4291329861684384e-06,1.9662765023751626e-06,86700.53267001,98.503,22.3,7798,2725.8291,1.74
2022-08-06,-14.423506639355448,-13.565984880868458,-13.149316124849411,5.44440791685529e-07,1.283416518441661e-06,1.9468144728330714e-06,105905.91811243,98.503,22.3,7798,2725.8291,1.74
2022-08-07,-14.566203071804928,-13.654578934709706,-13.172789917738084,4.720395456069313e-07,1.1746046504247835e-06,1.9016475466079168e-06,25749.25325719,98.503,22.3,7798,2725.8291,1.74
2022-08-08,-13.893597673654558,-13.67777588924126,-13.168590021586724,9.248838511387748e-07,1.1476709968610377e-06,1.909651064026571e-06,61149.3740121,98.503,22.3,7798,2725.8291,1.74
2022-08-09,-14.004904487611809,-13.869643796353689,-13.168963947047812,8.274604812676751e-07,9.473058805831058e-07,1.9089371303592464e-06,25740.04316175,98.503,22.3,7798,2725.8291,1.74
2022-08-10,-13.072588978124244,-13.743134205475029,-13.149954289959773,2.1020679112208536e-06,1.0750598693949174e-06,1.9455724801005324e-06,57329.55173047,98.503,22.3,7798,2725.8291,1.74
2022-08-11,-13.498710863933814,-13.71363959142682,-13.14713940053172,1.372727578856405e-06,1.1072405914225796e-06,1.9510567667152066e-06,46893.8627225,98.503,22.3,7798,2725.8291,1.74
2022-08-12,-13.89752195201109,-13.79222916764614,-13.18252025285887,9.212614617403226e-07,1.0235545173594995e-06,1.8832336108654705e-06,22237.83425545,98.503,22.3,7798,2725.8291,1.74
2022-08-13,-14.141169069195634,-13.76774233788096,-13.19941724389021,7.220517178876658e-07,1.0489275068169477e-06,1.8516799610340493e-06,16681.62911357,98.503,22.3,7798,2725.8291,1.74
2022-08-14,-14.24842226528184,-13.743978145896566,-13.219598439998524,6.486177574785523e-07,1.0741529656557506e-06,1.814685397470742e-06,12855.79385541,98.503,22.3,7798,2725.8291,1.74
2022-08-15,-13.49155002304148,-13.684885929592976,-13.252377199186284,1.3825927419134722e-06,1.139539950052136e-06,1.7561665883217105e-06,25593.53131151,98.503,22.3,7798,2725.8291,1.74
2022-08-16,-13.889765903568174,-13.672306873014817,-13.275994138404496,9.284345918795592e-07,1.1539648229966907e-06,1.7151772354428155e-06,14661.88213588,98.503,22.3,7798,2725.8291,1.74
2022-08-17,-13.465347822118206,-13.76061872711343,-13.307093121030862,1.4192985005429765e-06,1.056426335756994e-06,1.662657850871789e-06,39932.88243078,98.503,22.3,7798,2725.8291,1.74
2022-08-18,-14.095233572054632,-13.847701767689212,-13.371659455975331,7.559931118978378e-07,9.683214119057702e-07,1.558698381253596e-06,14361.29651793,98.503,22.3,7798,2725.8291,1.74
2022-08-19,-12.879806902701905,-13.632475580686345,-13.379884588858998,2.5490064486426877e-06,1.2008564100346793e-06,1.5459304608452949e-06,45443.35564717,98.503,22.3,7798,2725.8291,1.74
2022-08-20,-13.45925203426842,-13.551837280440488,-13.398124428872125,1.427976666354285e-06,1.3017028312441964e-06,1.5179885393234676e-06,18614.77592999,98.503,22.3,7798,2725.8291,1.74
2022-08-21,-13.502252551051445,-13.475862098659896,-13.41076553182298,1.3678744065562615e-06,1.4044537811124409e-06,1.4989202658448972e-06,12635.85661536,98.503,22.3,7798,2725.8291,1.74
2022-08-22,-13.22398110352482,-13.433622807938692,-13.406119421385766,1.8067496445373288e-06,1.4650476243444202e-06,1.5059006181236947e-06,35141.36361137,98.503,22.3,7798,2725.8291,1.74
2022-08-23,-13.42971082626679,-13.382088589565742,-13.422270569110454,1.4707900886835776e-06,1.5425269810307083e-06,1.4817739558948475e-06,34373.16007549,98.503,22.3,7798,2725.8291,1.74
2022-08-24,-13.782544869731794,-13.41847080141373,-13.455821975969084,1.033515076903874e-06,1.4874150633679795e-06,1.43288311946959e-06,26983.66753339,98.503,22.3,7798,2725.8291,1.74
2022-08-25,-14.219767180271615,-13.427008983062867,-13.491127853755218,6.674728108760196e-07,1.4747693060791483e-06,1.38317655332947e-06,29196.72597982,98.503,22.3,7798,2725.8291,1.74
2022-08-26,-13.015052026306002,-13.458741584709086,-13.50681513759458,2.226561643462144e-06,1.428705762481928e-06,1.3616475772221606e-06,75095.25518848,98.503,22.3,7798,2725.8291,1.74
2022-08-27,-13.477000430770095,-13.461256579509426,-13.5391583532588,1.4028559558765308e-06,1.4251170895565345e-06,1.3183120979940085e-06,32014.80094874,98.503,22.3,7798,2725.8291,1.74
2022-08-28,-13.843205926138742,-13.501677370568837,-13.580404488520252,9.726846323682209e-07,1.3686614075296715e-06,1.2650429440185516e-06,17277.00275166,98.503,22.3,7798,2725.8291,1.74
2022-08-29,-13.521503942197535,-13.55142546850467,-13.586288848524442,1.3417927806256538e-06,1.3022389983994322e-06,1.2576208345136412e-06,29070.64617663,98.503,22.3,7798,2725.8291,1.74
2022-08-30,-13.160176426102463,-13.502717621402905,-13.568111867558631,1.9257858763073187e-06,1.3672383966313953e-06,1.2806896096663824e-06,47175.98002837,98.503,22.3,7798,2725.8291,1.74
2022-08-31,-13.087977578440007,-13.399895105973412,-13.543520043720113,2.0699676508040404e-06,1.5153030500457048e-06,1.312574550490351e-06,37385.67841206,98.503,22.3,7798,2725.8291,1.74
2022-09-01,-13.301194310877456,-13.309369339439902,-13.557779709742736,1.6724945377352596e-06,1.6588775824541675e-06,1.2939904919077529e-06,29403.00022317,97.9807,20.2,7826,2749.6517,2.01
2022-09-02,-13.457081966831376,-13.38033314386493,-13.552044244451476,1.431078836760898e-06,1.5452371814968466e-06,1.3014334534818436e-06,45303.54176867,97.9807,20.2,7826,2749.6517,2.01
2022-09-03,-14.311917239737456,-13.456586310364209,-13.565939181904357,6.087140378241819e-07,1.4317883360607969e-06,1.283475170587224e-06,19477.08412199,97.9807,20.2,7826,2749.6517,2.01
2022-09-04,-14.583633887993184,-13.508686104813806,-13.59340557392591,4.638828068836197e-07,1.359102360991568e-06,1.2487024648106152e-06,11232.10712408,97.9807,20.2,7826,2749.6517,2.01
2022-09-05,-14.402875018666943,-13.594917237522596,-13.593102655423955,5.557901629667704e-07,1.2468162727545848e-06,1.2490807771866567e-06,21507.05001054,97.9807,20.2,7826,2749.6517,2.01
2022-09-06,-13.336708673325086,-13.631278048316156,-13.563079488113202,1.6141393180858888e-06,1.2022953358658092e-06,1.2871507696026218e-06,70720.02515289,97.9807,20.2,7826,2749.6517,2.01
2022-09-07,-13.314089284385874,-13.682333487985863,-13.54444819450212,1.651066220693318e-06,1.1424522744214202e-06,1.3113568485877731e-06,39183.91483458,97.9807,20.2,7826,2749.6517,2.01
2022-09-08,-13.520486231597054,-13.724386997927985,-13.531424844444958,1.343159032468717e-06,1.0954043450976285e-06,1.3285468002944748e-06,59038.78147969,97.9807,20.2,7826,2749.6517,2.01
2022-09-09,-13.6548033969076,-13.75844282856862,-13.55497675948858,1.1743410256712948e-06,1.0587275149419707e-06,1.297622570776156e-06,59446.09330052,97.9807,20.2,7826,2749.6517,2.01
2022-09-10,-13.992201661202255,-13.727968500786284,-13.568807050716709,8.38038611959138e-07,1.0914881683898216e-06,1.2797996052129138e-06,15326.33829314,97.9807,20.2,7826,2749.6517,2.01
2022-09-11,-14.221533159690612,-13.701821034746674,-13.575469987332037,6.662951078350129e-07,1.1204042113828778e-06,1.2713007267494034e-06,16567.46496671,97.9807,20.2,7826,2749.6517,2.01
2022-09-12,-13.67518128544003,-13.628711903643648,-13.56429480530866,1.1506526147779643e-06,1.2053845616416198e-06,1.2855874233124135e-06,26056.28662372,97.9807,20.2,7826,2749.6517,2.01
2022-09-13,-12.675423696008666,-13.46378860107953,-13.502013456333431,3.127039974197164e-06,1.4215132268003737e-06,1.368201497203034e-06,74190.31201089,97.9807,20.2,7826,2749.6517,2.01
2022-09-14,-13.494344770839188,-13.491538521752442,-13.50210746746127,1.3787341383163418e-06,1.3826086436036626e-06,1.3680728770831296e-06,35303.564324830004,97.9807,20.2,7826,2749.6517,2.01
2022-09-15,-12.592402989840169,-13.299029684313744,-13.44368308824909,3.397730022208791e-06,1.6761187849951018e-06,1.4503827247607704e-06,132829.06200408,97.9807,20.2,7826,2749.6517,2.01
2022-09-16,-13.324977694126234,-13.260667223902567,-13.438779468298792,1.6331862540254978e-06,1.7416681033314165e-06,1.4575123165435212e-06,60740.31526848,97.9807,20.2,7826,2749.6517,2.01
2022-09-17,-14.343112564756169,-13.28122042771756,-13.442582541600702,5.900181341000587e-07,1.7062366064944052e-06,1.4519798172835953e-06,25276.71332062,97.9807,20.2,7826,2749.6517,2.01
2022-09-18,-13.399577166730092,-13.212511145243534,-13.466588218637042,1.5157849009464346e-06,1.8275922912246083e-06,1.4175390990270536e-06,45209.01996037,97.9807,20.2,7826,2749.6517,2.01
2022-09-19,-13.011025031226838,-13.131113008457085,-13.447776338375302,2.2355460742315933e-06,1.982577071146555e-06,1.4444580792896304e-06,51901.63924612,97.9807,20.2,7826,2749.6517,2.01
2022-09-20,-13.412690704029638,-13.256136686147684,-13.444823124657546,1.4960373621425435e-06,1.7495766979958952e-06,1.4487301778091734e-06,49879.57279823,97.9807,20.2,7826,2749.6517,2.01
2022-09-21,-12.170299024050758,-12.985686391734829,-13.370028863922828,5.182105982174542e-06,2.292915532832781e-06,1.5612420557304136e-06,84579.95446887,97.9807,20.2,7826,2749.6517,2.01
2022-09-22,-13.377577061570143,-13.1080251933458,-13.368349737090597,1.5495018565321558e-06,2.0288829377361182e-06,1.5638657813253664e-06,94659.57705136,97.9807,20.2,7826,2749.6517,2.01
2022-09-23,-13.00339104336026,-13.06533028491992,-13.342695553587667,2.252677513237784e-06,2.11738168905216e-06,1.6045045292031633e-06,74394.15134531,97.9807,20.2,7826,2749.6517,2.01
2022-09-24,-14.095937817908432,-13.054229902854738,-13.340869283415486,7.554608943112941e-07,2.141016369082336e-06,1.6074374653176724e-06,6033.79009923,97.9807,20.2,7826,2749.6517,2.01
2022-09-25,-14.075956536065792,-13.10522273030321,-13.371524338067283,7.707077903494779e-07,2.0345767818542e-06,1.5589090035472502e-06,16745.452658449998,97.9807,20.2,7826,2749.6517,2.01
2022-09-26,-13.660537209977424,-13.183166541599803,-13.3765668107382,1.167626841084499e-06,1.8820168914046144e-06,1.5510680330541824e-06,195856.5025724,97.9807,20.2,7826,2749.6517,2.01
2022-09-27,-13.729027825053157,-13.214446287577552,-13.374041681166812,1.090332540686346e-06,1.8240590597680144e-06,1.55498962999812e-06,65989.55592681,97.9807,20.2,7826,2749.6517,2.01
2022-09-28,-13.30949972207702,-13.53734122304923,-13.367272135289603,1.6586613077198512e-06,1.320709820560202e-06,1.5655519142345931e-06,86536.87463584,97.9807,20.2,7826,2749.6517,2.01
2022-09-29,-13.62796771822923,-13.575172953797589,-13.382710186327904,1.206281925112145e-06,1.2716784017859146e-06,1.541568449194754e-06,40476.63152742,97.9807,20.2,7826,2749.6517,2.01
2022-09-30,-13.534884543097853,-13.685356152215345,-13.398972664578428,1.3239583705880009e-06,1.1390042385502313e-06,1.5167014731875528e-06,56487.71818591,97.9807,20.2,7826,2749.6517,2.01
2022-10-01,-15.047830869133254,-13.745293911634084,-13.429791009707303,2.916151541688558e-07,1.072740561387026e-06,1.4706721604020058e-06,6922.58786193,97.1229,20.8,7839,2773.832,2.02
2022-10-02,-14.374688169955707,-13.772156208872111,-13.449461835766275,5.716790125469094e-07,1.0443078788438018e-06,1.442025499594873e-06,15924.48063487,97.1229,20.8,7839,2773.832,2.02
2022-10-03,-14.409220206703818,-13.860089146454476,-13.450767317798524,5.522747346950763e-07,9.564004350738842e-07,1.4401441894905696e-06,67545.95589698,97.1229,20.8,7839,2773.832,2.02
